x1,y1,x2,y2
76,79,140,131
75,79,139,131
75,79,139,131
75,79,139,131
75,78,139,130
75,79,139,131
75,78,139,130
75,78,139,130
75,78,139,130
74,78,138,130
74,78,138,130
74,78,138,130
74,77,138,129
74,77,138,129
74,77,138,129
73,77,137,129
74,77,138,129
73,77,137,129
74,76,138,128
74,77,138,129
74,77,138,129
74,77,138,129
74,77,138,129
74,76,138,128
74,77,138,129
74,77,138,129
74,77,138,129
74,77,138,129
74,77,138,129
74,77,138,129
73,77,137,129
74,77,138,129
74,78,138,130
73,78,137,130
74,79,138,131
74,78,138,130
74,78,138,130
74,78,138,130
74,78,138,130
73,78,137,130
75,77,139,129
74,77,138,129
74,77,138,129
74,77,138,129
74,77,138,129
75,77,139,129
74,77,138,129
75,77,139,129
74,76,138,128
75,76,139,128
75,76,139,128
74,76,138,128
74,76,138,128
74,76,138,128
74,77,138,129
74,77,138,129
74,77,138,129
74,78,138,130
73,77,137,129
74,77,138,129
74,77,138,129
73,76,137,128
78,76,142,128
80,75,144,127
75,76,139,128
75,75,139,127
74,76,138,128
71,76,135,128
72,77,136,129
76,77,140,129
75,76,139,128
75,75,139,127
74,75,138,127
74,74,138,126
74,75,138,127
72,75,136,127
73,74,137,126
73,74,137,126
74,73,138,125
75,72,139,124
72,73,136,125
72,73,136,125
71,73,135,125
72,74,136,126
70,74,134,126
71,74,135,126
72,74,136,126
70,73,134,125
72,74,136,126
71,73,135,125
71,73,135,125
70,74,134,126
70,74,134,126
70,75,134,127
70,75,134,127
70,76,134,128
70,75,134,127
71,76,135,128
70,76,134,128
70,75,134,127
70,75,134,127
69,74,133,126
69,74,133,126
69,73,133,125
70,74,134,126
70,73,134,125
70,73,134,125
70,73,134,125
70,73,134,125
69,73,133,125
69,73,133,125
70,72,134,124
70,72,134,124
70,73,134,125
68,72,132,124
70,71,134,123
70,71,134,123
71,70,135,122
68,72,132,124
69,72,133,124
69,71,133,123
70,71,134,123
70,72,134,124
69,72,133,124
70,72,134,124
69,72,133,124
69,73,133,125
69,73,133,125
69,73,133,125
69,74,133,126
69,75,133,127
69,74,133,126
70,75,134,127
71,76,135,128
72,75,136,127
71,76,135,128
69,77,133,129
70,77,134,129
69,77,133,129
70,77,134,129
69,76,133,128
69,77,133,129
70,77,134,129
70,78,134,130
70,78,134,130
70,78,134,130
71,79,135,131
71,78,135,130
71,78,135,130
71,77,135,129
71,77,135,129
71,76,135,128
72,75,136,127
72,74,136,126
71,73,135,125
71,72,135,124
71,72,135,124
71,71,135,123
72,71,136,123
72,71,136,123
72,71,136,123
72,71,136,123
72,71,136,123
71,70,135,122
71,70,135,122
71,69,135,121
72,70,136,122
71,70,135,122
71,70,135,122
71,71,135,123
72,71,136,123
72,72,136,124
72,72,136,124
72,72,136,124
72,72,136,124
72,72,136,124
72,72,136,124
72,71,136,123
72,71,136,123
72,71,136,123
72,70,136,122
72,71,136,123
72,71,136,123
72,72,136,124
72,72,136,124
72,73,136,125
72,73,136,125
72,73,136,125
72,74,136,126
73,74,137,126
72,73,136,125
72,73,136,125
72,73,136,125
72,72,136,124
72,73,136,125
72,73,136,125
72,72,136,124
72,72,136,124
72,71,136,123
72,71,136,123
72,71,136,123
72,71,136,123
71,71,135,123
72,70,136,122
72,70,136,122
71,71,135,123
72,70,136,122
72,71,136,123
72,71,136,123
72,71,136,123
72,71,136,123
71,72,135,124
72,73,136,125
71,73,135,125
71,73,135,125
71,73,135,125
71,73,135,125
71,73,135,125
71,73,135,125
71,73,135,125
70,73,134,125
70,73,134,125
70,73,134,125
70,73,134,125
70,73,134,125
70,74,134,126
69,73,133,125
69,74,133,126
69,73,133,125
68,72,132,124
69,72,133,124
70,72,134,124
69,72,133,124
69,71,133,123
68,71,132,123
69,71,133,123
66,70,130,122
66,70,130,122
66,70,130,122
68,71,132,123
66,71,130,123
65,71,129,123
65,71,129,123
65,71,129,123
65,70,129,122
65,70,129,122
65,70,129,122
65,69,129,121
64,69,128,121
64,69,128,121
64,69,128,121
64,69,128,121
64,69,128,121
63,69,127,121
64,69,128,121
64,68,128,120
63,69,127,121
63,68,127,120
64,68,128,120
63,69,127,121
63,69,127,121
64,69,128,121
64,69,128,121
63,69,127,121
63,70,127,122
63,71,127,123
63,71,127,123
64,72,128,124
63,72,127,124
64,72,128,124
64,71,128,123
64,70,128,122
64,70,128,122
64,70,128,122
64,71,128,123
64,72,128,124
65,73,129,125
65,73,129,125
65,74,129,126
65,74,129,126
65,74,129,126
66,74,130,126
65,74,129,126
65,74,129,126
66,74,130,126
66,73,130,125
66,73,130,125
66,72,130,124
67,72,131,124
67,72,131,124
67,71,131,123
67,71,131,123
67,71,131,123
67,70,131,122
68,70,132,122
68,70,132,122
69,70,133,122
68,70,132,122
69,70,133,122
69,69,133,121
69,69,133,121
69,70,133,122
69,70,133,122
70,70,134,122
70,71,134,123
71,72,135,124
72,72,136,124
72,72,136,124
71,72,135,124
71,71,135,123
71,71,135,123
73,71,137,123
71,70,135,122
71,70,135,122
73,70,137,122
73,70,137,122
73,71,137,123
74,71,138,123
73,71,137,123
74,71,138,123
74,71,138,123
75,72,139,124
75,71,139,123
74,71,138,123
74,72,138,124
75,72,139,124
75,73,139,125
75,73,139,125
75,73,139,125
75,73,139,125
76,74,140,126
76,74,140,126
76,74,140,126
76,73,140,125
76,73,140,125
76,73,140,125
76,73,140,125
77,74,141,126
77,73,141,125
77,73,141,125
77,72,141,124
77,71,141,123
79,70,143,122
79,69,143,121
78,68,142,120
78,68,142,120
80,67,144,119
81,68,145,120
80,68,144,120
81,69,145,121
81,70,145,122
80,71,144,123
80,72,144,124
80,72,144,124
80,72,144,124
80,72,144,124
80,72,144,124
80,73,144,125
80,75,144,127
80,76,144,128
80,76,144,128
82,77,146,129
81,75,145,127
81,75,145,127
80,73,144,125
80,72,144,124
81,72,145,124
81,72,145,124
80,72,144,124
77,72,141,124
78,72,142,124
79,73,143,125
79,73,143,125
80,73,144,125
79,72,143,124
80,72,144,124
80,72,144,124
80,73,144,125
80,73,144,125
80,73,144,125
80,74,144,126
75,76,139,128
78,74,142,126
52,53,116,105
27,39,91,91
26,40,90,92
26,40,90,92
25,40,89,92
24,40,88,92
23,40,87,92
23,39,87,91
6,51,70,103
22,39,86,91
6,50,70,102
20,38,84,90
7,48,71,100
7,48,71,100
6,48,70,100
6,48,70,100
3,49,67,101
3,49,67,101
18,35,82,87
18,36,82,88
16,35,80,87
16,34,80,86
14,34,78,86
13,33,77,85
11,32,75,84
9,32,73,84
8,31,72,83
8,31,72,83
7,31,71,83
6,31,70,83
5,29,69,81
0,29,64,81
3,28,67,80
1,27,65,79
4,27,68,79
2,26,66,78
0,25,64,77
0,24,64,76
12,26,76,78
