x1,y1,x2,y2
76,79,140,131
75,78,138,129
75,78,138,129
75,78,138,129
75,78,138,129
75,78,138,129
75,78,137,128
75,78,137,128
75,78,137,128
74,78,136,128
74,78,136,128
74,78,136,128
74,77,136,127
74,78,136,128
74,78,135,128
74,77,135,127
74,77,135,127
74,77,135,126
74,77,135,126
74,77,135,126
74,77,134,126
75,78,135,127
75,77,135,126
75,77,135,126
75,78,135,127
74,78,134,127
74,78,134,127
74,78,134,127
74,78,134,127
75,78,135,127
74,78,134,127
75,78,135,127
75,79,135,128
75,79,135,128
75,79,135,128
75,79,135,128
75,79,135,128
75,79,135,128
75,79,135,128
74,79,134,128
75,78,135,127
75,78,135,127
75,78,135,127
74,78,134,127
74,78,134,127
75,78,135,127
75,78,135,127
75,78,135,126
75,78,135,126
75,78,134,126
75,78,134,126
75,78,134,126
75,78,134,126
75,78,134,125
75,79,133,126
75,79,133,126
75,79,134,127
75,80,134,128
74,79,133,127
74,79,132,126
74,79,132,126
75,78,133,125
74,78,132,125
75,78,133,125
74,78,132,125
75,79,132,125
75,79,132,125
75,79,132,125
75,79,131,124
75,79,131,124
75,79,131,124
75,79,130,124
75,79,130,124
74,78,129,123
74,79,129,124
75,78,130,123
74,78,129,123
73,78,129,123
74,78,130,123
73,77,129,123
73,77,130,123
73,77,129,122
72,77,128,122
73,78,128,123
73,78,128,123
73,78,129,123
73,78,128,123
73,78,128,123
73,78,128,123
73,77,128,122
73,78,128,123
73,77,129,122
73,78,129,123
73,78,129,123
73,78,129,123
72,79,128,124
72,79,127,124
72,79,128,124
72,79,127,124
72,78,127,123
72,78,127,123
72,77,128,122
72,77,128,122
72,77,128,122
72,77,128,122
72,77,128,122
72,76,128,121
72,76,128,122
72,76,128,121
72,76,128,121
72,76,128,121
72,75,128,121
72,75,128,120
72,75,127,120
72,75,128,120
72,75,128,120
72,75,127,120
72,75,127,120
73,75,127,119
72,75,127,119
72,75,127,120
72,75,128,120
72,75,128,120
73,76,128,121
73,76,128,121
73,76,128,121
73,76,128,121
72,76,128,121
73,77,128,122
73,78,128,123
73,78,128,123
73,79,128,124
73,79,128,124
73,80,128,124
73,80,128,124
73,80,128,124
73,81,128,126
73,81,128,126
73,81,128,126
73,81,128,126
73,80,129,125
73,80,129,125
73,80,130,126
73,80,130,126
73,81,130,127
73,81,130,127
73,81,130,127
74,81,130,127
74,81,130,126
74,80,130,126
74,80,130,126
74,79,130,125
74,78,130,124
74,76,130,122
74,76,130,122
74,75,130,120
74,75,130,120
74,75,130,120
74,75,130,120
74,74,130,120
74,74,130,120
74,74,130,120
74,74,130,120
74,73,130,119
74,73,131,119
74,72,131,118
75,72,132,118
75,73,131,119
75,73,131,119
75,74,131,120
75,74,131,120
75,75,132,121
75,74,132,120
75,75,132,121
74,74,131,120
75,74,132,120
75,74,132,120
75,74,132,120
75,74,132,120
74,73,131,119
75,73,132,119
75,74,132,120
74,73,131,119
75,74,132,120
75,75,132,121
75,75,132,121
75,76,131,122
74,76,131,122
74,76,130,122
74,76,131,122
74,76,131,122
74,76,131,122
74,76,131,122
74,75,131,121
74,75,131,121
74,75,131,121
74,74,131,120
74,74,131,120
73,74,130,120
73,74,130,121
73,73,130,119
73,73,130,120
73,73,130,119
73,73,130,120
73,72,131,119
73,73,131,120
73,73,131,120
73,73,131,120
73,73,131,120
72,73,130,120
72,73,130,120
72,74,130,121
72,74,130,121
72,75,130,122
72,75,130,122
72,75,130,122
72,75,130,122
71,75,129,122
71,75,129,122
71,75,129,122
71,75,129,122
71,75,129,122
71,75,129,122
71,75,129,122
71,75,129,122
70,75,128,122
70,75,128,122
70,76,128,123
70,75,128,122
70,74,128,121
69,74,127,121
69,73,127,120
69,73,127,120
69,73,127,120
69,73,127,120
69,73,127,120
69,73,127,120
69,73,127,120
69,72,127,119
68,73,126,120
68,73,127,121
68,73,127,121
67,73,126,121
67,73,126,121
67,72,126,120
67,72,126,120
67,72,126,120
67,71,126,118
67,72,126,120
67,72,126,120
67,72,126,120
66,71,125,119
66,71,125,119
66,71,125,119
66,71,125,119
66,71,125,119
66,71,125,119
66,71,125,119
66,71,124,118
66,72,124,119
66,72,124,119
66,71,124,118
66,72,124,119
66,72,124,119
66,73,124,120
66,73,125,121
66,73,125,121
66,74,125,122
65,74,124,121
66,74,125,122
66,73,125,121
65,73,124,121
66,72,125,120
66,73,125,121
66,73,125,121
66,74,124,121
67,75,125,122
67,75,125,122
67,76,125,123
67,76,125,123
67,77,126,125
67,77,126,125
67,76,126,124
67,76,126,124
68,76,127,124
67,75,126,123
68,75,127,122
68,74,126,121
68,74,127,121
68,74,126,121
68,74,126,121
69,74,127,121
69,73,127,120
69,73,127,120
69,73,127,120
70,73,128,120
70,73,128,120
70,72,128,119
70,72,128,119
71,72,129,119
71,72,129,119
71,73,129,120
71,73,129,120
71,73,129,120
71,74,129,121
72,75,130,122
72,75,130,122
72,75,130,122
72,75,130,122
73,75,131,122
73,75,131,122
73,74,130,121
73,73,131,120
74,74,131,121
74,73,131,119
74,73,131,120
74,74,131,120
74,74,131,120
75,75,132,121
75,75,132,121
75,75,132,121
75,76,132,122
75,75,132,121
76,75,133,122
76,76,133,122
76,76,133,122
76,77,133,123
77,77,134,123
77,77,134,123
77,77,133,123
78,78,134,124
78,78,134,123
78,78,134,123
78,78,134,123
78,77,134,123
78,77,134,122
78,77,134,122
79,78,135,123
79,77,135,122
79,77,135,122
79,76,135,121
79,76,135,121
78,75,134,120
79,74,135,119
79,73,135,118
79,72,135,117
79,72,135,118
79,72,135,117
79,72,135,118
79,73,135,119
79,74,135,120
79,75,135,121
79,76,136,122
79,77,136,123
79,76,136,122
79,76,136,122
79,77,135,123
79,77,135,123
79,79,136,125
79,80,135,126
79,80,135,126
79,81,135,127
79,80,135,126
79,79,136,125
79,77,135,123
79,76,135,122
79,76,135,121
79,76,135,122
79,77,135,123
79,77,135,123
79,77,135,123
79,77,136,123
79,77,136,123
79,77,136,123
79,77,136,123
79,77,136,123
79,76,136,122
79,77,136,123
79,77,136,123
79,77,136,123
79,78,136,124
