x1,y1,x2,y2
76,79,140,131
76,78,140,130
76,78,140,130
76,78,140,130
75,78,139,130
75,78,139,130
75,78,139,130
75,78,139,130
75,78,139,130
74,78,138,130
74,78,138,130
74,78,138,130
74,77,138,129
74,77,138,129
74,77,138,129
74,77,138,129
74,77,138,129
74,77,138,129
74,76,138,128
74,77,138,129
74,77,138,129
74,77,138,129
74,77,138,129
74,76,138,128
74,77,138,129
74,77,138,129
74,77,138,129
74,77,138,129
74,77,138,129
74,77,138,129
74,77,138,129
74,77,138,129
74,78,138,130
74,78,138,130
74,79,138,131
74,78,138,130
74,78,138,130
74,78,138,130
74,78,138,130
74,78,138,130
74,77,138,129
74,77,138,129
74,77,138,129
74,77,138,129
74,77,138,129
74,77,138,129
74,77,138,129
74,77,138,129
74,76,138,128
74,76,138,128
74,76,138,128
74,76,138,128
74,76,138,128
74,76,138,128
74,77,138,129
74,77,138,129
74,77,138,129
74,78,138,130
74,77,138,129
74,77,138,129
74,77,138,129
74,76,138,128
73,76,137,128
73,76,137,128
73,76,137,128
74,76,138,128
73,77,137,129
74,76,138,128
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
71,75,135,127
70,74,134,126
70,74,134,126
70,74,134,126
70,75,134,127
70,75,134,127
70,76,134,128
70,76,134,128
70,76,134,128
70,76,134,128
70,76,134,128
69,75,133,127
69,75,133,127
69,75,133,127
69,75,133,127
69,74,133,126
69,74,133,126
69,74,133,126
69,74,133,126
69,74,133,126
69,73,133,125
69,73,133,125
69,73,133,125
69,73,133,125
69,73,133,125
69,73,133,125
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
69,72,133,124
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
69,74,133,126
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
69,77,133,129
69,77,133,129
69,77,133,129
69,78,133,130
69,78,133,130
69,79,133,131
69,79,133,131
70,78,134,130
70,78,134,130
70,77,134,129
70,77,134,129
70,76,134,128
70,75,134,127
70,74,134,126
70,73,134,125
70,73,134,125
70,72,134,124
70,72,134,124
70,72,134,124
70,71,134,123
70,71,134,123
70,71,134,123
70,71,134,123
70,70,134,122
70,70,134,122
70,70,134,122
71,70,135,122
71,70,135,122
71,70,135,122
71,71,135,123
71,72,135,124
71,72,135,124
71,72,135,124
71,72,135,124
71,72,135,124
71,72,135,124
71,72,135,124
71,71,135,123
71,72,135,124
71,71,135,123
71,71,135,123
71,71,135,123
71,71,135,123
71,72,135,124
71,72,135,124
71,72,135,124
71,73,135,125
71,73,135,125
71,74,135,126
71,74,135,126
70,74,134,126
70,73,134,125
70,73,134,125
70,72,134,124
70,73,134,125
70,73,134,125
70,72,134,124
70,72,134,124
70,71,134,123
70,71,134,123
70,71,134,123
70,71,134,123
70,71,134,123
70,70,134,122
70,70,134,122
70,71,134,123
70,71,134,123
70,71,134,123
70,71,134,123
70,71,134,123
70,71,134,123
69,72,133,124
69,73,133,125
69,73,133,125
69,73,133,125
69,73,133,125
69,73,133,125
69,73,133,125
68,73,132,125
68,73,132,125
68,73,132,125
68,73,132,125
68,73,132,125
68,73,132,125
68,73,132,125
67,74,131,126
67,73,131,125
67,74,131,126
67,73,131,125
67,72,131,124
66,72,130,124
66,71,130,123
66,71,130,123
66,71,130,123
66,71,130,123
66,71,130,123
66,70,130,122
65,70,129,122
65,70,129,122
65,70,129,122
65,71,129,123
65,71,129,123
65,71,129,123
65,71,129,123
64,70,128,122
64,70,128,122
64,70,128,122
64,69,128,121
64,69,128,121
64,69,128,121
64,69,128,121
64,69,128,121
64,69,128,121
63,69,127,121
64,69,128,121
63,69,127,121
63,69,127,121
63,68,127,120
63,68,127,120
63,69,127,121
63,69,127,121
63,69,127,121
63,69,127,121
63,69,127,121
63,70,127,122
63,71,127,123
63,71,127,123
63,72,127,124
63,72,127,124
63,72,127,124
63,71,127,123
63,71,127,123
64,70,128,122
64,71,128,123
64,71,128,123
64,72,128,124
64,73,128,125
64,73,128,125
64,74,128,126
65,74,129,126
64,74,128,126
64,75,128,127
65,74,129,126
65,74,129,126
65,74,129,126
65,73,129,125
66,73,130,125
66,72,130,124
66,72,130,124
66,72,130,124
66,72,130,124
66,72,130,124
66,71,130,123
67,71,131,123
67,70,131,122
67,70,131,122
67,70,131,122
67,70,131,122
68,70,132,122
68,70,132,122
68,70,132,122
68,70,132,122
68,71,132,123
69,71,133,123
69,72,133,124
69,72,133,124
69,72,133,124
70,73,134,125
70,72,134,124
70,72,134,124
70,72,134,124
70,72,134,124
71,71,135,123
71,71,135,123
71,70,135,122
71,70,135,122
71,72,135,124
72,71,136,123
72,72,136,124
72,72,136,124
72,72,136,124
72,72,136,124
72,72,136,124
73,72,137,124
73,73,137,125
73,73,137,125
74,73,138,125
74,73,138,125
74,74,138,126
74,74,138,126
74,74,138,126
74,74,138,126
75,75,139,127
75,74,139,126
75,74,139,126
75,74,139,126
75,74,139,126
75,74,139,126
75,74,139,126
75,74,139,126
75,73,139,125
75,72,139,124
75,71,139,123
76,70,140,122
76,69,140,121
76,69,140,121
76,68,140,120
76,69,140,121
76,69,140,121
76,70,140,122
76,71,140,123
76,72,140,124
76,73,140,125
76,73,140,125
76,73,140,125
76,73,140,125
76,73,140,125
76,74,140,126
76,76,140,128
76,77,140,129
76,77,140,129
76,77,140,129
76,76,140,128
76,76,140,128
76,74,140,126
76,73,140,125
76,73,140,125
76,73,140,125
76,73,140,125
76,74,140,126
76,74,140,126
76,74,140,126
76,74,140,126
76,74,140,126
76,74,140,126
76,73,140,125
76,73,140,125
76,74,140,126
77,74,141,126
76,74,140,126
77,75,141,127
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
78,76,142,128
78,76,142,128
78,77,142,129
78,76,142,128
78,76,142,128
78,77,142,129
78,77,142,129
78,76,142,128
77,76,141,128
77,77,141,129
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
75,77,139,129
75,77,139,129
75,77,139,129
75,77,139,129
75,77,139,129
76,77,140,129
76,77,140,129
76,76,140,128
76,76,140,128
77,75,141,127
77,75,141,127
78,74,142,126
78,73,142,125
78,73,142,125
79,73,143,125
79,72,143,124
80,73,144,125
81,73,145,125
81,74,145,126
81,74,145,126
82,74,146,126
82,74,146,126
83,74,147,126
83,73,147,125
83,73,147,125
84,73,148,125
84,73,148,125
85,73,149,125
85,73,149,125
85,74,149,126
85,74,149,126
86,75,150,127
86,74,150,126
86,74,150,126
87,75,151,127
87,75,151,127
87,75,151,127
88,75,152,127
88,75,152,127
88,75,152,127
89,75,153,127
89,75,153,127
90,76,154,128
89,77,153,129
89,78,153,130
90,79,154,131
90,78,154,130
90,78,154,130
91,79,155,131
91,78,155,130
91,78,155,130
91,78,155,130
92,78,156,130
92,77,156,129
92,76,156,128
93,76,157,128
94,76,158,128
94,75,158,127
95,76,159,128
95,76,159,128
96,76,160,128
97,76,161,128
97,75,161,127
98,74,162,126
100,74,164,126
101,74,165,126
101,73,165,125
103,73,167,125
104,73,168,125
104,73,168,125
105,73,169,125
106,74,170,126
107,74,171,126
108,75,172,127
109,75,173,127
110,75,174,127
111,75,175,127
112,75,176,127
113,74,177,126
114,74,178,126
115,73,179,125
117,72,181,124
118,72,182,124
119,71,183,123
120,71,184,123
