x1,y1,x2,y2
75,79,139,131
75,78,139,130
75,79,139,131
74,79,138,131
74,79,138,131
74,79,138,131
74,78,138,130
73,78,137,130
73,79,137,131
73,78,137,130
73,78,137,130
73,78,137,130
73,77,137,129
73,77,137,129
73,77,137,129
73,77,137,129
73,76,137,128
73,76,137,128
73,76,137,128
73,76,137,128
73,76,137,128
73,76,137,128
73,76,137,128
73,76,137,128
73,77,137,129
73,76,137,128
73,77,137,129
73,77,137,129
73,77,137,129
73,77,137,129
73,77,137,129
73,77,137,129
73,78,137,130
73,78,137,130
74,78,138,130
74,78,138,130
73,78,137,130
73,78,137,130
73,78,137,130
73,77,137,129
73,77,137,129
73,77,137,129
74,76,138,128
73,77,137,129
73,77,137,129
72,76,136,128
74,76,138,128
73,77,137,129
74,76,138,128
74,76,138,128
74,76,138,128
74,76,138,128
74,76,138,128
73,76,137,128
74,76,138,128
74,77,138,129
74,77,138,129
74,77,138,129
74,77,138,129
72,77,136,129
72,77,136,129
74,76,138,128
76,77,140,129
73,77,137,129
73,76,137,128
75,76,139,128
75,77,139,129
73,77,137,129
74,77,138,129
73,76,137,128
73,77,137,129
73,77,137,129
73,76,137,128
74,76,138,128
72,75,136,127
72,77,136,129
70,75,134,127
73,76,137,128
72,75,136,127
72,75,136,127
72,75,136,127
71,74,135,126
70,75,134,127
72,77,136,129
71,76,135,128
70,76,134,128
68,74,132,126
71,74,135,126
71,74,135,126
71,74,135,126
71,74,135,126
71,74,135,126
71,74,135,126
72,75,136,127
71,75,135,127
70,75,134,127
71,75,135,127
71,76,135,128
71,76,135,128
71,75,135,127
71,75,135,127
71,74,135,126
71,74,135,126
71,73,135,125
71,74,135,126
71,74,135,126
71,73,135,125
71,74,135,126
71,73,135,125
71,73,135,125
71,73,135,125
71,72,135,124
71,73,135,125
70,73,134,125
70,75,134,127
70,73,134,125
71,72,135,124
70,73,134,125
71,72,135,124
70,72,134,124
71,72,135,124
70,72,134,124
69,73,133,125
71,72,135,124
70,72,134,124
71,72,135,124
71,73,135,125
70,73,134,125
71,74,135,126
72,74,136,126
72,75,136,127
73,75,137,127
71,76,135,128
71,76,135,128
70,76,134,128
71,77,135,129
71,77,135,129
71,77,135,129
72,77,136,129
72,77,136,129
71,77,135,129
71,77,135,129
71,77,135,129
71,78,135,130
71,78,135,130
72,79,136,131
72,78,136,130
72,77,136,129
72,78,136,130
72,77,136,129
72,77,136,129
72,76,136,128
73,75,137,127
73,74,137,126
73,73,137,125
73,72,137,124
73,72,137,124
73,71,137,123
73,71,137,123
73,71,137,123
73,71,137,123
73,71,137,123
73,71,137,123
73,70,137,122
73,70,137,122
73,70,137,122
73,70,137,122
73,70,137,122
74,70,138,122
73,71,137,123
74,71,138,123
74,72,138,124
74,72,138,124
74,72,138,124
74,72,138,124
74,72,138,124
74,72,138,124
74,71,138,123
74,71,138,123
74,71,138,123
73,71,137,123
73,71,137,123
73,71,137,123
73,72,137,124
73,72,137,124
73,72,137,124
73,73,137,125
73,73,137,125
73,74,137,126
73,74,137,126
72,74,136,126
73,73,137,125
73,73,137,125
72,73,136,125
72,73,136,125
72,73,136,125
72,72,136,124
72,72,136,124
72,71,136,123
72,71,136,123
73,71,137,123
72,70,136,122
72,70,136,122
72,70,136,122
72,70,136,122
71,71,135,123
72,70,136,122
72,71,136,123
71,71,135,123
71,71,135,123
71,71,135,123
71,72,135,124
71,72,135,124
71,73,135,125
70,73,134,125
70,73,134,125
70,73,134,125
70,73,134,125
70,73,134,125
70,73,134,125
69,73,133,125
69,73,133,125
69,73,133,125
68,73,132,125
68,73,132,125
68,74,132,126
68,74,132,126
68,73,132,125
68,73,132,125
67,72,131,124
67,72,131,124
67,72,131,124
67,72,131,124
67,71,131,123
67,71,131,123
66,71,130,123
66,71,130,123
66,70,130,122
66,70,130,122
65,71,129,123
66,71,130,123
65,71,129,123
65,71,129,123
65,71,129,123
65,70,129,122
65,70,129,122
65,70,129,122
65,69,129,121
64,69,128,121
64,69,128,121
65,68,129,120
64,69,128,121
64,69,128,121
64,69,128,121
67,68,131,120
63,68,127,120
63,68,127,120
63,67,127,119
64,67,128,119
64,68,128,120
64,68,128,120
64,67,128,119
64,68,128,120
64,68,128,120
64,69,128,121
64,70,128,122
64,70,128,122
64,71,128,123
64,71,128,123
65,71,129,123
65,70,129,122
65,69,129,121
65,69,129,121
65,69,129,121
65,70,129,122
65,71,129,123
65,72,129,124
66,72,130,124
66,73,130,125
66,73,130,125
66,74,130,126
66,74,130,126
67,73,131,125
67,73,131,125
67,73,131,125
67,72,131,124
68,72,132,124
68,71,132,123
68,71,132,123
68,71,132,123
68,70,132,122
68,71,132,123
69,70,133,122
69,70,133,122
69,70,133,122
69,69,133,121
70,70,134,122
70,69,134,121
69,69,133,121
70,69,134,121
70,69,134,121
71,70,135,122
70,70,134,122
71,70,135,122
71,71,135,123
72,72,136,124
71,72,135,124
72,72,136,124
72,72,136,124
72,72,136,124
72,72,136,124
72,71,136,123
75,70,139,122
74,71,138,123
75,70,139,122
75,70,139,122
76,71,140,123
76,71,140,123
75,72,139,124
76,72,140,124
76,72,140,124
76,72,140,124
77,71,141,123
77,71,141,123
77,72,141,124
77,72,141,124
78,73,142,125
78,73,142,125
78,74,142,126
78,74,142,126
79,74,143,126
79,74,143,126
79,75,143,127
78,74,142,126
79,74,143,126
79,74,143,126
79,74,143,126
79,74,143,126
79,74,143,126
79,73,143,125
79,73,143,125
80,73,144,125
79,71,143,123
80,70,144,122
80,70,144,122
80,69,144,121
81,69,145,121
80,69,144,121
82,69,146,121
82,70,146,122
81,71,145,123
81,73,145,125
81,74,145,126
81,74,145,126
81,74,145,126
81,73,145,125
81,74,145,126
81,75,145,127
81,76,145,128
81,77,145,129
81,78,145,130
82,78,146,130
82,77,146,129
80,76,144,128
81,75,145,127
82,74,146,126
81,73,145,125
81,73,145,125
82,74,146,126
82,74,146,126
82,75,146,127
82,75,146,127
82,75,146,127
81,75,145,127
81,75,145,127
82,75,146,127
82,75,146,127
82,75,146,127
82,76,146,128
81,76,145,128
82,76,146,128
78,78,142,130
80,75,144,127
81,74,145,126
80,74,144,126
81,74,145,126
82,75,146,127
82,75,146,127
81,75,145,127
81,75,145,127
82,75,146,127
83,77,147,129
82,76,146,128
83,76,147,128
83,76,147,128
84,73,148,125
83,75,147,127
83,74,147,126
84,75,148,127
84,75,148,127
82,75,146,127
83,76,147,128
83,77,147,129
83,78,147,130
83,78,147,130
83,78,147,130
67,97,131,149
67,98,131,150
65,98,129,150
68,98,132,150
57,94,121,146
59,95,123,147
57,94,121,146
57,94,121,146
57,94,121,146
56,94,120,146
56,97,120,149
65,118,129,170
57,119,121,171
56,119,120,171
46,121,110,173
44,123,108,175
44,123,108,175
44,123,108,175
40,125,104,177
40,125,104,177
39,125,103,177
36,127,100,179
33,129,97,181
32,129,96,181
29,131,93,183
25,133,89,185
23,134,87,186
22,135,86,187
17,138,81,190
13,141,77,193
9,144,73,196
5,148,69,200
0,152,64,204
0,153,64,205
0,153,64,205
0,165,64,217
22,171,86,223
14,178,78,230
37,184,101,236
16,187,80,239
8,164,72,216
8,166,72,218
8,165,72,217
7,167,71,219
7,167,71,219
6,167,70,219
6,166,70,218
6,166,70,218
6,166,70,218
5,166,69,218
5,165,69,217
6,166,70,218
6,165,70,217
5,166,69,218
5,166,69,218
7,143,71,195
10,142,74,194
6,144,70,196
0,148,64,200
0,151,64,203
0,154,64,206
0,156,64,208
0,155,64,207
0,157,64,209
14,137,78,189
8,146,72,198
2,154,66,206
1,159,65,211
2,172,66,224
1,186,65,238
14,173,78,225
9,179,73,231
31,185,95,237
16,178,80,230
16,178,80,230
25,186,89,238
14,184,78,236
16,187,80,239
30,185,94,237
28,187,92,239
32,187,96,239
16,186,80,238
14,185,78,237
14,187,78,239
31,187,95,239
14,186,78,238
14,187,78,239
13,186,77,238
17,186,81,238
15,187,79,239
12,187,76,239
15,185,79,237
15,184,79,236
15,185,79,237
14,185,78,237
9,184,73,236
8,187,72,239
14,182,78,234
16,160,80,212
6,169,70,221
7,181,71,233
4,183,68,235
4,159,68,211
4,172,68,224
6,170,70,222
2,185,66,237
3,173,67,225
3,171,67,223
4,172,68,224
3,172,67,224
3,171,67,223
3,174,67,226
4,174,68,226
3,173,67,225
3,175,67,227
3,173,67,225
