x1,y1,x2,y2
75,79,139,131
75,77,140,130
75,78,140,131
74,78,140,132
75,78,138,129
75,79,140,132
73,77,140,132
74,78,137,129
75,78,138,129
74,78,139,131
74,77,139,130
74,78,137,129
74,78,137,129
74,77,137,128
73,77,139,131
74,77,137,128
74,78,136,128
74,77,137,128
72,76,138,130
73,77,138,130
73,77,136,128
75,78,136,127
75,77,137,127
74,77,136,127
74,77,137,128
74,78,136,128
73,77,138,130
73,77,136,128
75,79,135,128
74,77,136,127
75,78,136,127
77,80,134,127
74,78,135,127
74,79,136,129
76,81,136,130
75,80,135,129
75,79,136,128
77,81,136,129
78,81,133,126
76,80,135,128
75,79,135,128
74,78,135,127
76,80,135,128
74,78,135,127
75,79,135,128
76,78,136,127
76,79,135,127
75,77,136,126
76,79,136,128
75,78,135,127
76,79,135,127
76,78,135,126
75,78,134,126
75,78,135,127
75,79,134,127
75,79,134,127
75,78,135,127
75,80,134,128
75,79,134,127
75,78,134,126
73,77,135,127
75,78,135,127
75,78,134,126
75,78,134,126
77,80,132,125
77,80,132,125
77,80,132,125
76,80,131,125
76,80,130,124
78,79,132,123
76,79,131,124
75,78,130,123
76,79,130,123
75,78,130,123
75,77,130,122
75,77,131,123
75,77,130,122
76,77,131,122
77,78,131,122
78,77,131,120
74,77,127,120
77,77,131,121
73,77,127,121
58,84,113,129
75,77,130,122
74,76,130,122
74,76,130,122
72,76,129,123
74,77,130,123
74,77,130,123
73,77,129,123
72,76,129,123
72,76,131,124
72,77,131,125
72,77,131,125
72,79,129,126
72,78,129,125
73,79,129,125
72,78,129,125
72,77,129,124
72,77,129,124
71,76,130,124
71,77,130,125
71,75,130,123
71,77,128,124
72,76,129,123
72,76,129,123
71,76,128,123
72,76,129,123
73,77,128,122
71,75,128,122
71,75,128,122
71,74,130,122
71,75,128,122
71,74,128,121
70,73,129,121
71,73,131,122
71,73,130,121
70,72,130,121
69,72,129,121
71,72,130,120
70,73,129,121
70,74,127,121
70,74,127,121
72,74,128,120
70,74,126,120
68,74,125,121
71,74,128,121
71,75,128,122
72,75,131,123
73,76,132,124
73,77,130,124
72,77,131,125
72,77,129,124
71,78,128,125
71,78,128,125
72,78,129,125
72,79,128,125
72,79,128,125
73,79,129,125
72,79,128,125
72,79,128,125
72,79,129,126
72,79,131,127
72,80,129,127
72,81,129,128
73,81,130,128
73,80,130,127
73,80,130,127
73,80,130,127
72,79,129,126
73,78,130,125
73,77,130,124
73,75,132,123
73,76,130,123
73,75,130,122
74,74,131,121
73,74,130,121
74,74,131,121
73,73,130,120
74,73,131,120
74,73,131,120
73,73,130,120
74,72,131,119
74,72,131,119
74,72,131,119
73,71,132,119
74,72,131,119
74,72,131,119
74,73,131,120
74,73,131,120
74,74,131,121
75,74,132,121
74,74,131,121
75,74,132,121
74,74,131,121
75,74,132,121
74,73,131,120
74,73,133,121
74,73,131,120
74,72,134,121
73,73,132,121
73,72,132,120
73,73,132,121
71,72,133,122
72,72,134,122
73,75,132,123
73,75,130,122
74,75,133,123
73,75,132,123
73,74,133,123
73,74,132,122
73,75,132,123
72,74,132,123
73,74,132,122
73,75,130,122
74,74,131,121
73,73,133,122
73,73,132,121
72,72,133,121
73,73,132,121
73,72,132,120
73,72,132,120
73,72,132,120
72,71,133,120
72,72,132,121
73,72,132,120
72,72,132,121
72,73,131,121
72,72,132,121
72,72,132,121
72,73,131,121
72,73,132,122
71,74,131,123
71,74,131,123
71,74,131,123
71,74,131,123
70,74,130,123
70,74,130,123
70,74,131,123
70,75,130,124
69,73,131,123
70,74,130,123
69,73,130,122
69,74,130,123
69,75,129,124
69,75,129,124
68,74,129,123
69,75,129,124
69,73,129,122
68,73,128,122
68,73,128,122
68,72,128,121
68,72,128,121
67,71,128,120
67,71,128,120
67,71,128,120
67,72,128,121
66,70,129,121
65,70,127,120
66,71,127,120
66,72,127,121
65,71,127,121
66,72,126,121
65,70,126,119
66,71,126,120
65,70,126,119
66,70,126,119
65,69,126,118
65,70,126,119
64,70,126,120
65,70,125,119
64,68,126,118
64,69,125,118
65,70,125,119
64,69,125,118
64,69,125,118
64,69,125,118
64,69,125,118
63,69,125,119
64,70,124,119
63,68,125,118
64,70,124,119
64,70,124,119
64,70,125,119
64,71,125,120
63,71,125,121
64,73,125,122
64,72,125,121
65,74,122,121
65,72,125,121
65,71,125,120
66,72,125,120
66,72,123,119
66,72,126,121
65,72,125,121
65,73,125,122
66,75,125,123
65,74,125,123
68,77,123,122
67,76,124,123
67,76,126,124
66,74,127,123
64,74,127,125
67,74,128,123
67,75,127,124
68,75,127,123
67,73,127,122
68,74,125,121
68,73,127,121
66,72,128,122
68,73,128,122
69,72,128,120
69,73,126,120
70,72,127,119
69,71,128,119
70,72,127,119
70,72,127,119
70,71,129,119
70,71,129,119
71,71,128,118
71,72,128,119
72,73,128,119
72,72,129,119
71,72,130,120
70,73,131,122
72,73,131,121
72,73,131,121
73,74,130,121
72,72,132,121
71,72,132,121
74,72,133,120
74,73,131,120
75,73,131,119
75,72,132,119
75,71,132,118
75,73,132,120
75,72,134,120
74,72,135,121
75,72,135,121
76,73,133,120
76,73,133,120
77,73,132,118
78,74,133,119
77,73,134,120
77,74,134,121
78,75,134,121
78,75,134,121
78,76,134,122
78,75,135,122
79,76,135,122
79,75,136,122
79,76,136,123
80,76,135,121
81,76,136,121
82,77,135,120
82,77,135,120
82,76,136,120
81,75,137,121
81,76,136,121
80,74,136,120
81,74,136,119
81,74,135,118
82,73,136,117
82,72,136,116
81,70,137,116
82,71,137,116
