x1,y1,x2,y2
227,207,349,306
240,208,362,307
255,212,377,311
259,221,382,320
258,230,381,330
256,237,379,337
247,246,370,346
241,251,364,351
249,252,373,352
261,260,385,360
257,269,381,369
249,268,373,369
249,268,374,369
258,276,383,377
265,290,390,391
272,302,398,404
276,307,403,410
261,307,388,410
240,296,367,399
238,279,365,382
245,265,372,368
262,255,390,359
273,261,400,364
259,281,388,385
229,299,358,404
215,297,345,402
235,272,366,378
260,250,391,357
276,250,408,357
284,260,417,368
277,265,410,373
249,260,382,368
215,253,349,361
200,247,334,356
205,246,340,355
212,248,346,357
216,248,351,357
218,254,353,363
209,258,344,367
204,251,339,360
202,236,337,345
205,220,340,329
221,204,356,313
229,207,364,317
218,227,354,337
211,248,347,359
218,260,355,371
232,269,369,380
224,281,361,392
214,285,351,396
213,273,351,385
200,250,340,363
193,226,333,340
204,216,346,331
214,218,356,333
222,220,364,336
229,213,372,329
235,203,378,319
228,204,371,320
208,218,350,333
188,240,330,355
186,245,329,361
207,236,349,351
229,228,371,343
239,217,382,333
240,205,383,321
234,197,378,314
214,203,358,320
188,212,333,330
172,210,317,327
169,195,313,312
171,166,315,283
167,159,312,276
168,175,313,292
195,174,341,292
230,169,376,287
0,0,0,0
0,0,0,0
0,0,0,0
266,326,422,453
294,313,446,436
273,280,427,404
231,244,385,369
191,215,346,341
174,210,330,337
180,226,337,354
185,242,343,370
184,241,342,369
190,221,348,349
196,197,354,325
196,183,353,310
191,186,348,314
186,202,343,330
198,215,357,344
225,209,383,337
243,199,402,328
256,204,415,333
287,218,447,348
322,227,483,358
343,227,505,358
342,214,504,346
325,198,487,329
296,192,458,323
278,196,440,327
278,197,440,329
279,198,441,330
272,207,434,339
263,220,425,351
256,229,418,360
262,230,425,362
267,231,430,363
245,243,407,375
211,254,374,386
198,241,361,373
218,218,382,351
245,199,410,333
254,188,421,324
243,199,412,336
227,217,395,354
224,229,392,365
229,233,397,369
249,232,418,369
262,227,431,364
253,219,423,357
243,215,413,352
252,219,421,356
269,220,440,359
268,208,438,346
252,193,422,331
235,183,406,322
239,179,410,318
244,180,416,319
229,181,400,320
199,176,370,315
182,169,354,308
192,168,364,307
205,168,377,308
184,166,357,306
138,172,311,312
120,180,294,321
168,182,343,324
230,182,405,324
265,184,438,324
268,185,441,325
262,186,435,326
241,178,417,321
200,172,376,314
172,170,349,314
175,172,352,316
187,173,364,317
190,170,368,314
179,165,357,309
177,163,356,308
181,162,360,307
200,158,380,304
229,148,409,294
243,133,422,278
228,131,408,277
217,139,397,285
234,137,415,283
260,129,441,275
270,132,450,278
260,161,445,311
242,202,428,353
235,219,422,370
236,208,423,359
230,186,416,337
222,171,407,321
208,171,391,320
198,176,381,325
192,175,375,323
196,171,379,319
217,163,400,312
239,154,423,303
247,155,430,303
244,160,427,308
248,168,432,317
250,182,435,332
244,200,429,350
237,211,423,362
235,209,421,360
239,195,424,345
246,180,431,330
244,166,430,317
227,154,413,305
216,155,401,305
209,163,393,312
197,178,381,328
196,199,381,349
221,209,405,359
257,199,441,348
283,183,465,331
281,169,463,317
280,162,460,308
299,162,479,308
315,158,496,304
325,151,505,297
323,145,503,291
300,152,482,299
283,164,465,311
305,167,487,315
351,163,533,311
378,159,560,306
385,162,567,310
390,171,573,319
403,175,587,324
415,165,601,316
410,154,596,305
382,155,569,306
345,164,533,317
306,174,492,325
288,177,473,327
298,173,482,322
310,166,494,315
324,156,508,305
334,149,518,298
325,156,509,305
317,170,501,319
311,180,495,329
286,176,472,327
241,164,428,316
198,162,385,314
173,164,361,317
178,167,367,320
192,165,380,318
192,159,380,311
174,161,362,314
165,176,352,328
178,191,366,343
212,201,402,355
230,204,420,358
208,202,399,357
171,196,362,351
146,190,337,345
143,187,334,342
172,184,364,340
220,183,411,338
248,184,443,342
244,190,438,347
210,191,405,349
154,189,348,347
109,187,304,345
92,178,290,338
110,167,306,326
137,158,333,317
151,154,347,313
157,155,353,314
172,157,368,316
196,158,392,317
213,162,409,321
216,169,412,328
206,174,402,333
195,180,391,339
190,192,385,350
190,205,386,364
193,207,388,365
201,184,397,343
208,163,401,320
207,166,400,322
202,186,395,342
193,204,386,361
181,214,374,371
168,212,362,369
168,196,361,353
174,174,367,331
177,164,369,320
185,169,379,326
203,187,398,345
215,206,409,363
211,210,405,367
204,199,397,355
206,184,397,339
213,175,404,330
217,175,408,330
221,179,412,334
223,177,414,332
225,172,416,327
232,168,423,323
244,167,435,322
248,158,440,314
247,145,439,301
237,141,430,297
223,151,417,308
231,175,426,333
256,196,451,354
266,186,463,346
256,159,452,318
236,148,429,305
219,155,412,312
223,169,416,326
240,178,433,334
244,184,436,340
240,177,433,333
237,157,431,314
228,137,419,292
235,135,427,291
260,147,452,303
270,156,463,312
246,146,441,304
209,139,404,297
182,138,382,300
186,138,386,300
204,131,404,293
220,125,420,287
223,122,423,284
202,120,404,284
171,124,373,288
154,136,357,301
150,146,355,312
132,151,339,319
111,161,320,331
107,172,315,341
120,167,329,336
140,151,348,320
149,144,359,314
137,147,348,318
123,160,333,330
127,167,339,339
144,160,355,331
154,140,364,311
162,121,373,293
182,115,391,285
201,120,409,288
201,139,408,307
196,157,402,324
191,156,397,323
185,131,391,298
174,106,378,272
161,104,365,269
167,118,371,284
183,139,387,305
195,147,399,313
205,137,411,304
219,123,425,290
231,118,434,282
234,130,437,295
228,144,432,309
202,147,405,312
156,137,359,301
122,127,325,292
111,126,313,290
110,132,313,296
116,139,318,303
125,138,328,303
149,131,354,297
181,124,385,290
197,122,402,288
201,120,406,287
201,118,406,285
192,124,400,293
184,139,392,308
176,151,386,322
155,160,367,332
125,164,337,336
93,162,306,335
69,155,285,330
65,149,283,326
80,148,299,326
105,145,323,322
129,136,347,313
145,130,364,308
164,128,384,306
182,125,404,305
188,116,410,296
178,100,400,280
159,103,380,283
146,110,369,291
159,112,382,293
180,113,405,295
194,108,417,289
206,96,430,278
214,94,439,276
212,96,437,279
202,105,432,292
193,124,424,311
191,138,422,325
192,140,423,327
197,137,428,325
206,130,440,319
213,117,447,307
228,107,466,300
252,113,492,307
272,132,514,328
272,153,514,350
247,172,488,367
213,181,457,379
195,165,443,366
200,139,448,340
190,121,442,325
177,122,431,328
189,141,448,351
209,162,468,372
204,166,464,377
198,145,464,361
203,121,470,337
203,121,470,338
208,146,476,364
212,164,484,385
219,152,493,374
229,130,504,353
228,130,503,353
223,147,499,370
224,158,500,382
222,149,501,375
199,131,479,358
179,123,457,349
179,132,456,357
196,153,473,378
206,161,482,385
213,152,491,378
216,133,495,359
222,126,503,354
241,137,524,366
250,143,533,373
227,136,517,371
187,121,479,358
163,109,456,347
160,112,457,353
149,122,447,364
131,130,430,373
139,130,440,375
172,126,474,371
185,125,490,372
165,128,475,379
137,135,447,387
137,138,449,391
177,130,492,385
198,115,522,378
192,108,517,372
176,108,503,373
160,112,489,379
163,117,498,389
207,118,548,395
252,114,593,391
255,105,603,387
238,97,589,382
210,91,564,378
163,92,526,386
139,106,507,404
155,114,534,421
188,120,570,430
199,115,587,429
183,97,580,419
148,92,551,419
123,102,535,436
131,115,545,451
151,114,565,450
158,95,576,434
153,84,576,427
141,88,567,434
139,103,568,451
153,104,587,456
171,92,608,447
186,75,626,432
200,70,642,429
218,91,667,455
232,112,679,474
232,109,681,473
231,89,682,455
227,68,680,435
225,61,685,434
230,65,694,441
227,68,693,446
212,69,687,454
176,74,660,467
143,79,625,470
129,75,614,468
109,62,606,465
81,43,581,449
50,35,553,443
29,50,533,459
38,65,543,474
81,68,580,473
126,50,623,453
145,28,645,434
143,25,646,433
141,45,645,454
154,67,658,476
170,65,675,475
165,48,678,464
134,51,655,474
88,78,609,501
58,104,584,530
67,107,600,539
85,99,619,533
78,85,619,524
55,80,600,522
44,93,593,539
53,120,606,569
70,139,622,586
82,138,635,586
88,119,647,573
101,91,666,550
110,76,682,540
111,86,685,551
121,100,697,568
150,100,725,567
174,85,755,556
168,59,751,532
120,43,720,530
57,52,678,556
37,86,661,592
51,99,677,607
71,76,702,588
77,44,721,567
78,45,724,569
86,53,732,577
133,62,755,567
166,55,794,565
173,57,805,570
155,77,757,566
97,80,707,575
0,0,0,0
0,0,0,0
37,53,632,536
49,45,649,532
67,46,669,535
85,48,690,539
106,48,713,540
128,47,738,542
128,39,745,539
107,32,729,536
88,33,710,538
70,35,696,543
57,36,689,549
61,34,697,550
70,29,709,547
67,28,708,548
56,33,700,555
73,46,719,570
111,55,775,594
151,65,803,594
133,54,798,593
99,47,767,589
64,45,733,588
29,42,702,588
8,39,691,593
13,38,702,597
25,35,719,598
31,27,728,593
43,16,743,584
44,5,755,582
38,2,752,581
31,3,748,585
32,3,752,587
25,-2,749,585
3,-4,731,587
-25,2,705,594
-24,17,699,603
-12,19,716,610
-9,11,723,605
-27,1,709,599
-53,6,694,612
-63,30,686,638
-70,46,684,658
-75,45,682,659
-77,38,683,655
-65,27,697,645
-51,18,715,640
-41,16,730,641
-33,19,743,649
-29,20,750,652
-20,12,760,645
-30,2,755,639
-44,5,744,644
-55,16,735,657
-58,14,736,658
-61,2,737,649
-76,-5,730,649
-79,0,730,656
-73,11,744,674
-69,19,749,683
-72,14,751,682
-85,5,744,678
-95,-6,744,675
-92,-9,751,675
-92,-4,758,686
-92,4,761,696
-95,3,762,698
-96,-3,766,697
-95,-12,779,697
-98,-20,779,692
-112,-27,771,689
-137,-21,749,698
-146,-14,741,706
