x1,y1,x2,y2
227,207,349,306
242,208,364,307
256,213,378,312
259,222,381,321
259,231,381,330
256,239,378,338
246,247,368,346
241,252,363,351
249,254,371,353
261,261,383,360
256,270,378,369
247,270,369,369
248,270,370,369
257,278,379,377
265,293,387,392
272,305,394,404
278,311,400,410
258,310,380,409
236,298,358,397
237,282,359,381
242,268,364,367
263,259,385,358
275,265,397,364
261,285,383,384
229,304,351,403
213,302,335,401
234,278,356,377
261,256,383,355
276,256,398,355
285,266,407,365
278,271,400,370
250,266,372,365
216,260,338,359
201,254,323,353
205,253,327,352
209,255,331,354
218,255,340,354
219,261,341,360
210,266,332,365
207,258,329,357
204,244,326,343
204,227,326,326
223,211,345,310
230,214,352,313
216,235,338,334
213,256,335,355
221,268,343,367
235,277,357,376
227,289,349,388
217,294,339,393
216,282,338,381
203,260,325,359
196,235,318,334
209,226,331,325
218,229,340,328
227,230,349,329
235,224,357,323
241,214,363,313
233,215,355,314
212,230,334,329
193,252,315,351
191,257,313,356
211,249,333,348
234,240,356,339
244,229,366,328
245,217,367,316
238,210,360,309
219,216,341,315
189,226,311,325
176,224,298,323
173,209,295,308
174,180,296,279
170,172,292,271
170,189,292,288
196,188,318,287
231,183,353,282
220,212,342,311
235,237,357,336
241,258,363,357
283,276,405,375
324,259,446,358
275,298,397,397
233,261,355,360
196,231,318,330
174,225,296,324
181,242,303,341
186,259,308,358
188,258,310,357
193,239,315,338
198,215,320,314
200,199,322,298
193,203,315,302
190,219,312,318
201,233,323,332
228,228,350,327
246,217,368,316
259,222,381,321
294,236,416,335
320,246,442,345
346,246,468,345
349,234,471,333
330,217,452,316
300,210,422,309
282,214,404,313
283,216,405,315
282,217,404,316
277,226,399,325
267,239,389,338
259,248,381,347
266,249,388,348
273,250,395,349
250,262,372,361
215,273,337,372
206,262,328,361
223,240,345,339
252,221,374,320
262,209,384,308
251,222,373,321
233,239,355,338
232,250,354,349
237,254,359,353
257,253,379,352
270,249,392,348
260,241,382,340
252,236,374,335
259,240,381,339
279,242,401,341
278,231,400,330
261,215,383,314
246,206,368,305
249,202,371,301
255,203,377,302
240,204,362,303
210,200,332,299
192,193,314,292
204,192,326,291
215,191,337,290
198,191,320,290
151,196,273,295
135,205,257,304
176,207,298,306
223,207,345,306
271,209,393,308
282,210,404,309
276,211,398,310
256,205,378,304
214,198,336,297
189,197,311,296
191,199,313,298
201,200,323,299
205,197,327,296
197,192,319,291
194,191,316,290
198,190,320,289
214,187,336,286
244,177,366,276
263,162,385,261
249,160,371,259
239,169,361,268
254,167,376,266
281,159,403,258
292,162,414,261
280,198,402,297
263,237,385,336
258,253,380,352
259,243,381,342
253,221,375,320
243,204,365,303
226,204,348,303
219,209,341,308
213,208,335,307
217,204,339,303
237,197,359,296
259,187,381,286
265,187,387,286
263,193,385,292
267,201,389,300
270,216,392,315
264,234,386,333
256,245,378,344
256,243,378,342
257,229,379,328
265,214,387,313
264,200,386,299
247,189,369,288
236,188,358,287
227,197,349,296
216,212,338,311
220,234,342,333
242,243,364,342
280,234,402,333
