x1,y1,x2,y2
273,77,307,140
269,75,303,139
268,74,302,137
265,72,299,136
261,69,296,135
158,77,186,130
152,77,186,140
308,87,328,124
292,210,312,247
287,208,306,243
365,82,393,135
434,66,454,103
432,65,451,100
259,62,293,125
255,61,291,127
264,87,284,124
290,75,314,119
42,63,62,100
350,87,370,124
396,86,420,130
130,93,150,130
396,82,420,126
342,82,370,135
276,72,310,135
26,90,50,134
25,90,49,134
24,89,48,134
236,55,277,131
241,67,275,130
152,174,172,211
352,86,376,130
138,165,158,202
132,86,156,130
128,86,152,130
276,86,300,130
270,84,295,131
266,86,290,130
266,90,290,134
154,96,174,133
250,0,278,53
244,3,268,47
239,2,263,46
340,105,360,142
340,100,364,144
340,100,365,147
342,95,370,148
0,117,20,154
0,108,24,152
0,111,24,155
12,108,32,145
242,120,262,157
237,116,259,156
238,108,258,145
114,120,134,157
346,117,366,154
339,108,367,161
336,111,360,155
335,103,369,166
91,115,115,159
260,102,280,139
259,100,278,136
336,114,356,151
252,93,286,156
224,120,244,157
140,99,160,136
220,108,244,152
340,108,364,152
100,114,120,151
343,108,367,152
383,93,417,156
96,111,120,155
268,105,288,142
266,105,286,142
268,102,288,139
266,105,286,142
266,104,290,148
138,103,172,166
146,108,166,145
360,112,388,165
112,126,136,170
359,108,393,171
366,114,400,177
109,120,137,173
109,121,137,174
112,125,140,178
259,114,293,177
248,111,289,187
270,108,290,145
264,103,292,156
357,115,381,159
351,109,377,157
349,107,375,155
354,103,382,156
355,103,389,166
233,108,261,161
238,108,272,171
384,79,408,123
272,102,292,139
252,99,293,175
254,126,274,163
276,98,310,161
254,75,274,112
428,108,448,145
142,102,162,139
272,108,292,145
267,106,285,140
258,102,278,139
100,98,134,161
338,100,362,144
237,86,261,130
69,104,93,148
230,82,254,126
234,84,254,121
321,93,345,137
360,87,380,124
360,82,384,126
326,93,350,137
366,77,400,140
236,102,256,139
104,114,124,151
136,18,177,94
130,102,150,139
276,93,296,130
4,111,28,155
276,93,310,156
366,105,386,142
402,93,422,130
372,100,396,144
375,101,399,145
178,102,198,139
50,123,70,160
300,120,320,157
392,114,412,151
326,61,350,105
319,108,347,161
319,108,346,159
318,110,343,158
385,103,413,156
382,102,410,154
380,108,400,145
376,108,396,145
175,112,203,165
368,103,396,156
358,105,378,142
162,117,182,154
160,112,181,151
160,111,180,148
280,100,304,144
174,60,194,97
338,90,362,134
336,96,356,133
338,96,358,133
339,97,357,132
330,66,350,103
348,96,368,133
348,92,371,136
350,93,374,137
350,93,374,137
284,60,304,97
286,72,320,135
290,97,314,141
344,93,364,130
344,93,364,130
356,93,376,130
352,90,372,127
310,108,330,145
344,93,364,130
346,93,366,130
343,93,367,137
340,93,364,137
338,93,361,137
306,111,326,148
294,93,314,130
294,93,314,130
322,105,342,142
321,104,345,148
93,104,117,148
331,88,365,151
331,104,355,148
331,104,355,148
338,86,362,130
337,85,362,131
348,87,368,124
194,108,218,152
351,77,379,130
304,87,324,124
194,114,214,151
78,117,98,154
352,90,372,127
88,104,112,148
339,95,367,148
200,117,220,154
208,79,232,123
305,73,333,126
304,82,328,126
339,60,367,113
78,120,98,157
307,86,331,130
336,86,360,130
346,81,366,118
336,86,364,139
340,90,364,134
335,88,369,151
348,93,368,130
342,96,362,133
60,93,80,130
54,135,74,172
321,90,345,134
312,93,336,137
180,132,200,169
300,96,320,133
298,93,318,130
295,92,316,131
306,93,326,130
302,93,322,130
298,93,318,130
46,96,66,133
334,99,362,152
342,112,370,165
54,138,74,175
338,84,358,121
340,87,360,124
196,135,216,172
344,93,364,130
292,102,312,139
296,96,316,133
298,96,318,133
300,96,320,133
300,96,320,133
338,75,358,112
296,102,316,139
216,132,236,169
350,90,370,127
285,97,309,141
345,86,369,130
344,87,364,124
276,102,296,139
331,93,365,156
226,63,246,100
82,138,102,175
84,137,105,176
196,63,216,100
186,62,205,98
175,60,194,96
165,59,184,95
154,57,173,93
143,56,163,93
129,55,149,92
114,54,134,91
99,53,119,90
84,51,104,89
70,51,90,88
55,49,75,86
41,48,61,85
27,47,47,84
13,46,33,83
0,45,20,82
64,150,84,187
60,75,80,112
266,93,290,137
210,135,230,172
201,122,225,166
195,117,223,170
40,114,60,151
38,117,58,154
36,119,53,151
31,133,59,186
348,87,368,124
350,115,374,159
192,69,220,122
192,133,216,177
192,134,215,178
196,141,216,178
195,143,214,179
195,142,217,182
220,99,240,136
200,144,220,181
220,105,240,142
198,146,226,199
199,151,223,195
187,151,211,196
220,105,240,142
220,104,240,142
374,105,394,142
32,177,52,214
220,114,240,151
242,105,262,142
216,156,236,193
217,156,236,191
57,172,85,225
228,114,248,151
234,114,252,148
52,183,72,220
