x1,y1,x2,y2
213,121,234,216
211,119,231,213
209,118,229,212
208,117,228,210
207,115,227,208
206,114,226,208
206,112,227,207
207,112,227,206
208,110,229,205
210,109,231,205
211,107,232,203
214,107,235,204
217,107,238,204
219,108,240,204
218,108,239,204
217,109,238,205
217,109,238,205
216,107,237,205
214,105,236,205
213,104,235,204
214,102,236,204
215,100,237,203
216,100,239,204
217,99,240,204
218,99,241,204
219,99,242,204
219,99,242,204
219,98,242,203
218,97,241,202
219,96,242,201
219,94,242,200
220,93,243,200
221,93,245,201
222,93,246,201
223,93,247,202
227,93,251,202
229,94,253,203
229,93,253,202
230,92,254,202
231,92,255,201
231,93,255,203
230,95,254,205
230,97,254,210
231,99,256,212
232,102,256,214
232,102,257,215
233,103,258,217
234,104,259,220
236,104,261,221
236,104,262,222
235,103,261,222
232,101,259,223
230,100,257,224
226,99,253,223
226,98,253,222
227,98,254,222
229,98,256,223
231,98,259,224
235,101,262,227
239,103,266,229
244,104,272,230
249,107,276,232
254,109,282,236
258,110,286,239
258,109,286,239
258,109,286,240
258,109,287,240
260,109,289,242
265,109,294,242
271,109,300,243
283,109,312,243
295,108,324,241
301,104,330,238
305,103,334,237
305,103,334,237
305,102,334,236
303,103,332,238
299,105,328,240
299,105,329,241
299,103,329,241
300,98,330,236
304,93,334,231
310,88,340,225
315,87,344,222
315,88,344,223
318,89,347,224
324,92,353,225
328,95,357,226
333,105,359,224
333,116,358,231
336,127,360,237
337,134,361,245
340,141,363,248
342,144,366,253
335,147,359,256
340,152,364,260
331,145,361,281
332,153,358,275
332,156,360,282
333,159,360,281
0,0,0,0
0,0,0,0
0,0,0,0
322,138,349,260
323,139,349,260
324,140,350,261
324,140,350,261
327,139,353,260
331,137,357,257
336,134,363,257
337,132,364,256
340,136,365,252
345,137,369,247
345,138,368,246
345,142,367,245
345,142,367,245
345,143,367,245
0,0,0,0
332,143,354,245
334,140,358,251
337,141,361,252
341,141,366,255
343,134,371,264
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
326,194,354,324
331,196,359,327
336,197,365,328
346,226,362,301
346,228,362,303
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
282,186,298,261
285,188,301,263
288,190,304,265
292,193,308,269
295,197,311,273
299,202,315,278
302,206,319,283
306,209,322,284
309,212,326,289
312,216,328,292
315,218,331,293
319,220,335,295
322,221,338,297
324,222,341,299
327,223,343,299
330,224,346,300
333,223,350,302
333,224,350,301
336,223,353,300
339,223,355,299
343,223,359,299
346,225,362,301
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
345,168,361,244
343,164,359,240
344,157,362,241
345,152,363,236
338,139,360,239
339,137,360,234
339,131,360,228
336,124,357,221
341,120,362,217
41,67,62,164
45,67,66,164
48,69,69,165
51,70,72,167
53,72,74,168
54,76,75,172
54,82,75,177
53,87,74,183
51,92,72,188
49,96,70,192
47,100,68,196
46,104,67,200
45,108,66,204
45,110,66,206
45,112,66,209
48,113,69,210
51,113,72,211
55,113,76,211
60,112,81,210
65,111,86,209
69,110,90,207
71,108,92,206
75,106,96,204
80,103,101,201
83,101,104,199
86,101,107,199
89,98,110,196
92,97,113,195
95,96,116,193
97,95,118,192
101,94,122,191
103,94,124,191
104,95,125,192
105,95,126,192
106,96,127,192
105,96,126,193
106,97,127,193
107,97,128,193
107,97,128,194
106,98,127,194
106,99,127,195
106,99,127,195
106,99,127,195
107,100,128,196
109,100,130,196
110,99,131,196
113,98,134,194
115,96,136,192
118,93,139,189
120,91,141,187
122,90,143,187
125,90,146,186
128,91,149,186
132,91,153,187
135,92,156,188
141,94,162,190
148,96,169,192
152,100,173,196
