x1,y1,x2,y2
213,120,234,215
211,118,232,214
210,118,231,214
207,117,228,213
207,115,228,213
206,112,228,214
206,111,228,211
207,109,229,211
208,107,231,211
208,106,231,210
209,106,231,208
212,104,235,208
217,106,239,206
218,107,239,205
218,109,239,205
217,110,237,204
216,109,236,203
215,109,235,202
213,107,233,200
213,106,233,200
214,103,235,201
213,101,235,201
213,100,235,202
214,99,237,203
216,99,239,203
217,100,239,202
217,101,239,201
216,100,238,202
216,100,238,200
217,98,239,198
217,97,238,195
218,95,240,195
220,96,241,194
222,96,243,194
222,95,244,195
222,96,243,192
223,98,243,191
222,98,242,189
222,98,242,189
222,98,241,187
222,99,241,188
222,101,242,192
222,104,242,195
223,107,243,200
224,109,244,203
224,108,245,204
223,109,244,205
223,111,244,207
221,112,241,206
219,114,239,207
215,112,235,206
211,111,232,207
208,111,228,204
204,109,224,200
200,107,220,198
199,104,219,197
198,103,218,196
197,103,217,194
198,106,217,195
199,108,218,197
201,109,220,198
202,111,221,200
204,113,223,200
205,113,225,204
206,113,225,202
203,111,223,204
201,110,221,204
203,110,223,204
206,109,226,203
209,107,230,203
214,106,235,204
221,105,242,203
225,102,246,200
225,100,246,198
221,99,243,199
216,99,237,197
210,99,231,195
204,100,224,194
200,99,221,195
199,95,220,191
196,90,217,186
196,85,216,176
199,79,218,168
200,76,219,165
202,73,221,162
203,71,223,162
205,71,224,160
206,70,226,163
207,71,227,165
207,76,228,172
206,82,227,178
206,88,227,186
206,91,228,191
207,94,228,192
207,97,229,197
208,101,230,203
210,104,233,208
210,109,232,211
210,117,231,213
208,121,229,217
207,122,228,220
208,124,229,222
208,126,229,222
209,128,229,222
209,127,230,223
208,129,228,220
207,129,226,218
208,129,227,215
208,127,227,213
210,125,228,209
210,123,228,207
209,120,228,206
209,118,228,205
208,115,227,204
208,113,228,204
208,112,228,205
209,111,229,205
211,111,231,205
211,112,231,206
213,114,233,205
213,116,232,205
212,118,231,204
214,119,233,205
214,120,233,206
217,121,235,205
216,121,234,205
217,120,236,207
220,120,239,209
221,120,240,207
224,121,243,210
224,123,243,209
227,125,245,209
227,126,245,210
228,128,246,210
230,128,248,210
230,128,248,212
230,128,248,212
232,127,251,213
234,125,253,212
235,123,255,214
235,123,254,212
236,121,256,212
235,119,255,213
237,118,257,212
237,118,257,212
237,118,257,212
236,118,256,211
236,118,256,209
235,117,255,208
234,115,254,208
234,112,254,206
234,110,254,204
235,110,256,206
235,109,256,207
234,107,255,205
235,108,256,204
235,107,256,203
235,108,255,201
235,108,255,199
235,108,255,199
235,105,255,199
238,104,258,198
238,102,259,200
239,101,261,201
239,102,260,200
239,102,261,202
239,102,260,200
240,102,261,200
240,104,260,198
239,106,259,197
238,105,258,196
236,105,256,196
235,106,254,195
231,105,251,196
230,102,250,196
229,103,249,196
227,102,247,196
225,101,245,195
224,102,244,193
224,103,243,190
223,102,242,191
222,102,241,189
221,102,240,189
220,101,240,192
220,101,240,192
220,99,240,193
220,99,240,193
221,101,241,194
220,102,240,193
220,102,240,193
219,103,239,196
