x1,y1,x2,y2
213,120,234,215
212,118,233,213
210,118,231,213
210,117,231,212
210,115,231,210
209,114,230,209
208,113,229,208
211,110,232,205
210,110,231,205
208,110,229,205
211,112,232,207
210,112,231,207
213,112,234,207
214,105,235,200
213,108,234,203
215,109,236,204
215,107,236,202
218,108,239,203
216,106,237,201
216,104,237,199
217,100,238,195
216,102,237,197
219,102,240,197
219,97,240,192
220,99,241,194
220,98,241,193
220,95,241,190
220,94,241,189
220,93,241,188
220,93,241,188
221,90,242,185
217,88,238,183
222,91,243,186
224,89,245,184
225,89,246,184
228,91,249,186
225,90,246,185
226,91,247,186
225,89,246,184
228,91,249,186
226,90,247,185
225,93,246,188
226,95,247,190
226,98,247,193
226,104,247,199
223,104,244,199
226,105,247,200
226,104,247,199
226,108,247,203
222,106,243,201
220,106,241,201
212,107,233,202
210,102,231,197
206,101,227,196
204,97,225,192
205,97,226,192
201,93,222,188
201,93,222,188
203,99,224,194
197,102,218,197
206,103,227,198
206,105,227,200
208,107,229,202
202,109,223,204
210,107,231,202
208,104,229,199
206,106,227,201
208,105,229,200
211,104,232,199
213,103,234,198
223,102,244,197
227,101,248,196
230,97,251,192
232,95,253,190
226,95,247,190
221,94,242,189
212,93,233,188
206,97,227,192
204,96,225,191
199,93,220,188
198,86,219,181
199,79,220,174
196,75,217,170
207,68,228,163
209,68,230,163
209,67,230,162
211,64,232,159
212,65,233,160
212,66,233,161
210,73,231,168
209,80,230,175
207,85,228,180
209,88,230,183
212,92,233,187
210,96,231,191
212,97,233,192
216,101,237,196
216,106,237,201
214,111,235,206
212,115,233,210
211,117,232,212
209,119,230,214
211,120,232,215
210,124,231,219
211,121,232,216
209,123,230,218
208,123,229,218
210,122,231,217
212,119,233,214
211,117,232,212
213,115,234,210
212,113,233,208
211,111,232,206
210,108,231,203
212,108,233,203
213,106,234,201
211,109,232,204
211,109,232,204
212,112,233,207
213,110,234,205
216,110,237,205
213,115,234,210
213,116,234,211
214,117,235,212
219,118,240,213
215,118,236,213
219,117,240,212
221,120,242,215
224,112,245,207
225,115,246,210
226,122,247,217
229,117,250,212
231,118,252,213
231,120,252,215
235,120,256,215
234,125,255,220
235,124,256,219
237,121,258,216
237,124,258,219
236,122,257,217
236,121,257,216
237,118,258,213
238,119,259,214
241,119,262,214
242,119,263,214
244,119,265,214
244,119,265,214
246,120,267,215
236,117,257,212
236,112,257,207
233,112,254,207
236,111,257,206
242,109,263,204
237,110,258,205
238,111,259,206
240,112,261,207
238,111,259,206
240,110,261,205
237,110,258,205
240,111,261,206
239,108,260,203
241,107,262,202
242,106,263,201
243,104,264,199
243,106,264,201
241,102,262,197
244,104,265,199
244,104,265,199
242,107,263,202
242,111,263,206
243,107,264,202
238,112,259,207
236,105,257,200
233,104,254,199
229,103,250,198
229,106,250,201
229,104,250,199
227,105,248,200
226,103,247,198
228,100,249,195
221,109,242,204
226,97,247,192
226,100,247,195
225,110,246,205
223,101,244,196
223,104,244,199
223,101,244,196
226,93,247,188
223,103,244,198
219,111,240,206
221,105,242,200
226,105,247,200
223,108,244,203
223,107,244,202
225,110,246,205
225,108,246,203
220,112,241,207
220,114,241,209
216,114,237,209
224,104,245,199
223,105,244,200
222,106,243,201
220,107,241,202
218,108,239,203
217,109,238,204
214,110,235,205
216,107,237,202
213,109,234,204
215,107,236,202
213,110,234,205
214,111,235,206
213,115,234,210
214,117,235,212
214,120,235,215
215,125,236,220
215,128,236,223
215,131,236,226
214,134,235,229
214,135,235,230
213,136,234,231
214,136,235,231
214,136,235,231
216,135,237,230
216,137,237,232
215,137,236,232
215,135,236,230
214,137,235,232
215,137,236,232
216,136,237,231
216,136,237,231
214,136,235,231
213,136,234,231
212,135,233,230
208,135,229,230
206,134,227,229
205,133,226,228
204,134,225,229
206,130,227,225
201,136,222,231
201,135,222,230
203,135,224,230
203,136,224,231
202,136,223,231
203,135,224,230
203,134,224,229
203,136,224,231
206,137,227,232
207,135,228,230
211,134,232,229
213,135,234,230
215,133,236,228
217,132,238,227
217,131,238,226
216,130,237,225
216,127,237,222
216,125,237,220
216,123,237,218
217,121,238,216
219,118,240,213
220,115,241,210
220,117,241,212
220,116,241,211
219,116,240,211
218,116,239,211
217,117,238,212
214,119,235,214
214,122,235,217
212,122,233,217
211,121,232,216
208,121,229,216
207,121,228,216
205,121,226,216
205,121,226,216
205,121,226,216
205,117,226,212
202,117,223,212
199,117,220,212
198,116,219,211
193,118,214,213
190,118,211,213
188,116,209,211
189,115,210,210
190,114,211,209
190,112,211,207
189,107,210,202
188,105,209,200
180,105,201,200
180,102,201,197
178,101,199,196
176,100,197,195
175,99,196,194
177,96,198,191
178,92,199,187
176,90,197,185
173,88,194,183
177,86,198,181
177,85,198,180
175,85,196,180
174,84,195,179
173,84,194,179
171,82,192,177
164,84,185,179
166,83,187,178
166,81,187,176
164,80,185,175
163,80,184,175
160,79,181,174
159,80,180,175
157,81,178,176
158,83,179,178
154,84,175,179
152,85,173,180
149,87,170,182
149,87,170,182
149,84,170,179
146,88,167,183
150,83,171,178
149,83,170,178
149,83,170,178
149,82,170,177
149,83,170,178
147,84,168,179
147,81,168,176
144,81,165,176
145,81,166,176
145,81,166,176
144,81,165,176
143,81,164,176
143,81,164,176
142,81,163,176
144,83,165,178
144,85,165,180
144,89,165,184
145,91,166,186
146,95,167,190
147,98,168,193
149,99,170,194
151,101,172,196
157,99,178,194
169,96,190,191
179,95,200,190
181,90,202,185
177,95,198,190
176,98,197,193
174,95,195,190
173,96,194,191
170,97,191,192
166,97,187,192
168,95,189,190
159,96,180,191
158,97,179,192
157,96,178,191
155,95,176,190
155,94,176,189
154,94,175,189
155,94,176,189
157,93,178,188
158,92,179,187
156,95,177,190
150,96,171,191
150,92,171,187
146,92,167,187
144,89,165,184
150,86,171,181
147,84,168,179
149,85,170,180
152,86,173,181
160,86,181,181
165,88,186,183
166,91,187,186
168,95,189,190
169,99,190,194
169,103,190,198
169,107,190,202
169,109,190,204
169,111,190,206
169,113,190,208
171,113,192,208
170,114,191,209
170,116,191,211
170,116,191,211
170,116,191,211
169,117,190,212
166,117,187,212
162,118,183,213
162,115,183,210
160,111,181,206
157,106,178,201
161,101,182,196
163,95,184,190
165,91,186,186
168,87,189,182
171,85,192,180
174,83,195,178
176,82,197,177
176,83,197,178
176,84,197,179
177,86,198,181
176,88,197,183
172,89,193,184
169,95,190,190
165,99,186,194
161,102,182,197
158,105,179,200
155,109,176,204
150,114,171,209
146,117,167,212
144,118,165,213
146,118,167,213
146,121,167,216
147,118,168,213
148,114,169,209
154,113,175,208
155,110,176,205
156,108,177,203
158,103,179,198
161,100,182,195
163,98,184,193
164,97,185,192
163,99,184,194
164,96,185,191
165,91,186,186
165,91,186,186
167,87,188,182
168,85,189,180
166,87,187,182
164,87,185,182
164,86,185,181
162,87,183,182
161,87,182,182
158,88,179,183
156,88,177,183
154,88,175,183
151,86,172,181
146,86,167,181
150,82,171,177
151,80,172,175
148,80,169,175
152,78,173,173
149,78,170,173
153,74,174,169
153,72,174,167
155,70,176,165
152,68,173,163
156,69,177,164
155,66,176,161
156,68,177,163
159,67,180,162
165,67,186,162
167,68,188,163
169,71,190,166
172,78,193,173
170,84,191,179
170,88,191,183
170,93,191,188
170,95,191,190
173,89,194,184
174,92,195,187
170,94,191,189
172,93,193,188
174,93,195,188
174,94,195,189
174,96,195,191
171,99,192,194
168,105,189,200
168,104,189,199
165,106,186,201
164,107,185,202
163,108,184,203
162,110,183,205
163,108,184,203
160,110,181,205
160,110,181,205
159,109,180,204
160,109,181,204
159,110,180,205
159,110,180,205
159,111,180,206
160,110,181,205
159,110,180,205
158,109,179,204
158,106,179,201
157,105,178,200
156,104,177,199
161,98,182,193
161,96,182,191
162,94,183,189
164,91,185,186
168,89,189,184
170,87,191,182
171,85,192,180
173,83,194,178
173,81,194,176
173,80,194,175
173,80,194,175
173,79,194,174
173,78,194,173
172,80,193,175
164,80,185,175
173,78,194,173
170,80,191,175
171,83,192,178
171,80,192,175
171,80,192,175
171,79,192,174
171,79,192,174
171,78,192,173
175,74,196,169
173,74,194,169
173,73,194,168
171,73,192,168
168,74,189,169
165,77,186,172
163,75,184,170
162,75,183,170
159,76,180,171
156,76,177,171
153,75,174,170
151,74,172,169
147,73,168,168
144,72,165,167
143,71,164,166
145,70,166,165
140,72,161,167
140,71,161,166
139,72,160,167
138,72,159,167
137,72,158,167
136,72,157,167
134,74,155,169
137,72,158,167
134,74,155,169
137,75,158,170
139,79,160,174
143,84,164,179
144,90,165,185
147,96,168,191
153,100,174,195
160,103,181,198
162,105,183,200
161,106,182,201
161,106,182,201
160,103,181,198
157,97,178,192
156,94,177,189
157,90,178,185
158,84,179,179
158,80,179,175
155,80,176,175
156,77,177,172
154,75,175,170
154,74,175,169
154,73,175,168
151,72,172,167
143,71,164,166
139,68,160,163
137,62,158,157
130,62,151,157
126,57,147,152
131,48,152,143
153,37,174,132
176,33,197,128
199,28,220,123
221,31,242,126
244,30,265,125
237,30,258,125
224,33,245,128
244,33,265,128
260,32,281,127
260,30,281,125
259,32,280,127
255,36,276,131
248,42,269,137
254,55,275,150
255,64,276,159
255,68,276,163
245,82,266,177
233,96,254,191
216,106,237,201
207,110,228,205
201,110,222,205
197,109,218,204
192,110,213,205
188,107,209,202
191,104,212,199
194,102,215,197
195,98,216,193
199,92,220,187
206,90,227,185
208,93,229,188
208,92,229,187
209,90,230,185
206,95,227,190
203,97,224,192
198,99,219,194
197,102,218,197
191,106,212,201
